prey_number,Symbol1,Symbol2,purification_plate,purification_row,purification_col,source_plate,source_row,source_col,conc_ngul,MW,unedit_bait_ul,unedit_prey_ul,ul_bait,ul_prey,ic50_calc,sat_calc,bait_protein_ul_withdouble,bait_protein_ic50,bait_BSA_total,bait_BSA_source1,prey_protein_ul_phase1,prey_protein_sat_phase1,prey_BSA1_phase1,prey_SAV_phase1,prey_BSA2_phase1,prey_protein_ul_phase2,prey_protein_sat_phase2,prey_BSA1_phase2,prey_SAV_phase2,prey_BSA2_phase2,total_vol_consumed,notes
307,ULBP3,,IV,D,3,IV,D,3,146.7220517,52627.928,0.017934567,0.009018525,0.035869133,0.009018525,2787.912374,198.0051402,23.72743154,11.86371577,33051.27257,1960.772568,3.759823027,3.759823027,740.7044627,297.7857143,19802.75,2.490014723,2.490014723,490.5456996,197.2142857,13114.75,29.97726929,
306,ITGA1,ITGB1,IV,D,4,IV,D,4,34.05978605,296939.24,0.435908845,0.219199876,0,0.219199876,114.7028801,8.146511373,35.5,25.84544413,33039.5,1949,91.38442845,91.38442845,653.0798573,297.7857143,19802.75,60.52108586,60.52108586,432.5146284,197.2142857,13114.75,187.4055143,should be 273 but only have 35.5
305,CD84,,IV,D,5,IV,D,5,158.4718099,58460.221,0.018444991,0.009275195,0.036889981,0.009275195,2710.763101,192.5257884,24.40272261,12.2013613,33050.59728,1960.097277,3.866828916,3.866828916,740.5974568,297.7857143,19802.75,2.560881419,2.560881419,490.4748329,197.2142857,13114.75,30.83043294,
304,CD48,,IV,D,6,IV,D,6,158.1073489,62138.035,0.019650584,0.009881437,0.039301168,0.009881437,2544.453634,180.7140365,25.99772271,12.99886135,33049.00228,1958.502277,4.119570899,4.119570899,740.3447148,297.7857143,19802.75,2.728264632,2.728264632,490.3074497,197.2142857,13114.75,32.84555824,
113,TMED1,,VI,D,7,IV,D,7,10.25361422,46288.91,0.225719971,0.113504899,0.451439941,0.113504899,221.5134083,15.73248639,99.91650899,97.76559115,32975.08349,1884.583491,47.32019259,47.32019259,697.1440931,297.7857143,19802.75,31.33870275,31.33870275,461.6970115,197.2142857,13114.75,178.5754043,
302,RNF130,,IV,D,8,IV,D,8,72.73804657,59529.188,0.040920255,0.020577042,0.08184051,0.020577042,1221.888775,86.78187319,54.13749711,27.06874856,33020.8625,1930.362503,8.578568984,8.578568984,735.8857167,297.7857143,19802.75,5.681321411,5.681321411,487.3543929,197.2142857,13114.75,68.39738751,
301,CD93,,IV,D,9,IV,D,9,54.73509046,93025.004,0.084977483,0.042731534,0.169954965,0.042731534,588.3911648,41.78914523,112.4252096,56.21260478,32962.57479,1872.07479,17.81477658,17.81477658,726.6495091,297.7857143,19802.75,11.79817657,11.79817657,481.2375377,197.2142857,13114.75,142.0381627,
300,OSCAR,,IV,D,10,IV,D,10,113.4624333,56699.907,0.024986203,0.01256449,0.049972405,0.01256449,2001.104398,142.1238919,33.05674609,16.52837305,33041.94325,1951.443254,5.238136077,5.238136077,739.2261496,297.7857143,19802.75,3.469055819,3.469055819,489.5666585,197.2142857,13114.75,41.76393799,
299,BTN3A2,,IV,D,11,IV,D,11,117.0139868,53767.554,0.022974841,0.011553063,0.045949681,0.011553063,2176.293659,154.566311,30.39571417,15.19785709,33044.60429,1954.104286,4.816471849,4.816471849,739.6478139,297.7857143,19802.75,3.189800618,3.189800618,489.8459137,197.2142857,13114.75,38.40198664,
298,MEGF9,,IV,D,12,IV,D,12,35.33938664,114019.03,0.161320047,0.081120938,0.322640093,0.081120938,309.9428809,22.0129887,121.3384997,106.7132108,32953.6615,1863.1615,33.81931894,33.81931894,710.6449668,297.7857143,19802.75,22.39749091,22.39749091,470.6382234,197.2142857,13114.75,177.5553095,
297,BTLA,,IV,E,1,IV,E,1,68.51016282,52441.356,0.038272684,0.019245692,0.076545368,0.019245692,1306.414785,92.78514098,50.63476069,25.31738035,33024.36524,1933.865239,8.023529176,8.023529176,736.4407565,297.7857143,19802.75,5.313735681,5.313735681,487.7219786,197.2142857,13114.75,63.97202555,
296,EVI2B,,IV,E,2,IV,E,2,17.37220896,72260.288,0.207976683,0.104582561,0.415953366,0.104582561,240.4115655,17.07468505,105.8186361,103.8367966,32969.18136,1878.681364,43.60046956,43.60046956,700.8638162,297.7857143,19802.75,28.87524501,28.87524501,464.1604693,197.2142857,13114.75,178.2943507,
295,NCAM1,,IV,E,3,IV,E,3,66.26649629,106035.37,0.080006773,0.040231977,0.160013545,0.040231977,624.9470935,44.38544698,105.8489602,52.92448008,32969.15104,1878.65104,16.77271124,16.77271124,727.6915745,297.7857143,19802.75,11.10804887,11.10804887,481.9276654,197.2142857,13114.75,133.7297203,
294,CHL1,,IV,E,4,IV,E,4,71.99662407,144981.6,0.100686388,0.050630869,0.201372775,0.050630869,496.5914576,35.26927966,133.2080909,66.60404543,32941.79191,1851.291909,21.10800938,21.10800938,723.3562763,297.7857143,19802.75,13.97918299,13.97918299,479.0565313,197.2142857,13114.75,168.2952832,
293,CD38,,IV,E,5,IV,E,5,104.79991,64718.015,0.030876942,0.015526691,0.061753884,0.015526691,1619.331341,115.0093282,40.85019435,20.42509717,33034.14981,1943.649806,6.473077422,6.473077422,737.9912083,297.7857143,19802.75,4.286919348,4.286919348,488.7487949,197.2142857,13114.75,51.61019112,
292,LDLR,,IV,E,6,IV,E,6,61.05186372,112896.78,0.092459733,0.046494037,0.184919465,0.046494037,540.7759523,38.40738298,122.3242264,61.16211318,32952.67577,1862.175774,19.38336403,19.38336403,725.0809217,297.7857143,19802.75,12.83700362,12.83700362,480.1987107,197.2142857,13114.75,154.544594,
21,GLPB,,VII,E,7,IV,E,7,85.42428866,44592.501,0.026100598,0.013124872,0.052201197,0.013124872,1915.664893,136.0557452,34.53109165,17.26554583,33040.46891,1949.968908,5.471759273,5.471759273,738.9925264,297.7857143,19802.75,3.62377725,3.62377725,489.411937,197.2142857,13114.75,43.62662818,
290,CD44,,IV,E,8,IV,E,8,57.19215747,67760.388,0.059239231,0.02978887,0.118478461,0.02978887,844.0352713,59.94568688,78.37350197,39.18675099,32996.6265,1906.126498,12.41897999,12.41897999,732.0453057,297.7857143,19802.75,8.224707063,8.224707063,484.8110072,197.2142857,13114.75,99.01718902,
289,G6B,,IV,E,9,IV,E,9,42.40683714,47232.382,0.055689584,0.028003905,0.111379167,0.028003905,897.8339719,63.76661733,73.67731904,36.83865952,33001.32268,1910.822681,11.67482794,11.67482794,732.7894578,297.7857143,19802.75,7.731878136,7.731878136,485.3038362,197.2142857,13114.75,93.08402512,
288,HAVCR2,,IV,E,10,IV,E,10,50.47604573,58403.05,0.057852244,0.029091414,0.115704487,0.029091414,864.2707142,61.38286322,76.53851845,38.26925922,32998.46148,1907.961482,12.12821049,12.12821049,732.3360752,297.7857143,19802.75,8.032139402,8.032139402,485.0035749,197.2142857,13114.75,96.69886834,
97,GLPC,,VI,E,11,IV,E,11,29.60295689,71027.8,0.119967408,0.060326468,0.239934815,0.060326468,416.779865,29.60084268,135.0940415,79.35844022,32939.90596,1849.405959,25.15010446,25.15010446,719.3141812,297.7857143,19802.75,16.65613779,16.65613779,476.3795765,197.2142857,13114.75,176.9002837,
286,THY1,,IV,E,12,IV,E,12,96.06148334,51472.729,0.026791554,0.013472324,0.053583109,0.013472324,1866.259769,132.5468586,35.44522638,17.72261319,33039.55477,1949.054774,5.616612069,5.616612069,738.8476736,297.7857143,19802.75,3.719708784,3.719708784,489.3160055,197.2142857,13114.75,44.78154723,
285,NOMO2,,IV,F,1,IV,F,1,41.29247896,124843.4,0.15116966,0.076016743,0.30233932,0.076016743,330.7542005,23.49106538,124.7149243,99.99873002,32950.28508,1859.785076,31.69138027,31.69138027,712.7729054,297.7857143,19802.75,20.98822281,20.98822281,472.0474915,197.2142857,13114.75,177.3945274,
284,SIDT2,,IV,F,2,IV,F,2,77.60834159,71844.316,0.046286465,0.02327548,0.09257293,0.02327548,1080.229389,76.7208373,61.23699342,30.61849671,33013.76301,1923.263007,9.703547457,9.703547457,734.7607383,297.7857143,19802.75,6.426359925,6.426359925,486.6093544,197.2142857,13114.75,77.3669008,
283,CD1B,B2M,IV,F,3,IV,F,3,28.83727413,97866.01,0.169686652,0.085328145,0.339373304,0.085328145,294.6607728,20.9276117,118.5554321,112.2477203,32956.44457,1865.944568,35.57330365,35.57330365,708.8909821,297.7857143,19802.75,23.55910083,23.55910083,469.4766135,197.2142857,13114.75,177.6878366,
282,JAM3,,IV,F,4,IV,F,4,101.662747,58951.889,0.02899385,0.014579765,0.0579877,0.014579765,1724.503637,122.4789515,38.35886373,19.17943186,33036.64114,1946.141136,6.078303878,6.078303878,738.3859818,297.7857143,19802.75,4.025473017,4.025473017,489.0102413,197.2142857,13114.75,48.46264062,
187,CEACAM5,,V,F,5,IV,F,5,51.10447253,141567.73,0.138508161,0.069649818,0.277016322,0.069649818,360.9895598,25.63846305,128.9266454,91.62314838,32946.07335,1855.573355,29.03700913,29.03700913,715.4272766,297.7857143,19802.75,19.23031475,19.23031475,473.8053995,197.2142857,13114.75,177.1939693,
280,CD69,,IV,F,6,IV,F,6,91.76092931,49673.405,0.027066751,0.013610709,0.054133503,0.013610709,1847.284866,131.1992092,35.80931193,17.90465597,33039.19069,1948.690688,5.67430467,5.67430467,738.789981,297.7857143,19802.75,3.757916813,3.757916813,489.2777975,197.2142857,13114.75,45.24153342,
279,NPTN,,IV,F,7,IV,F,7,120.4620911,63371.184,0.026303372,0.013226839,0.052606744,0.013226839,1900.896961,135.0068864,34.79936123,17.39968061,33040.20064,1949.700639,5.514268979,5.514268979,738.9500167,297.7857143,19802.75,3.651930115,3.651930115,489.3837842,197.2142857,13114.75,43.96556032,
278,CD96,,IV,F,8,IV,F,8,13.85732839,119670.9,0.431796435,0.217131922,0,0.217131922,115.7953052,8.224098379,36.8,27.25258385,33038.2,1947.7,90.52229817,90.52229817,653.9419875,297.7857143,19802.75,59.95012359,59.95012359,433.0855907,197.2142857,13114.75,187.2724218,increase conc due to band discrepancyshould be 274 36.8 92 all have to spare
277,PVRL2,,VII,E,11,IV,F,9,177.1932929,78950.72,0.022278134,0.011202719,0.044556269,0.011202719,2244.353097,159.4000779,29.47397185,14.73698593,33045.52603,1955.026028,4.670413563,4.670413563,739.7938722,297.7857143,19802.75,3.093070724,3.093070724,489.9426436,197.2142857,13114.75,37.23745614,
276,ITM2A,,IV,F,10,IV,F,10,130.3317015,52863.868,0.02028051,0.010198199,0.04056102,0.010198199,2465.421212,175.1009383,26.83111498,13.41555749,33048.16889,1957.668885,4.251629333,4.251629333,740.2126564,297.7857143,19802.75,2.815722857,2.815722857,490.2199914,197.2142857,13114.75,33.89846717,
275,CSF2RB,,IV,F,11,IV,F,11,85.90907456,73951.477,0.04304055,0.021643248,0.086081101,0.021643248,1161.695182,82.50676011,56.94264813,28.47132406,33018.05735,1927.557352,9.023070167,9.023070167,735.4412155,297.7857143,19802.75,5.975700823,5.975700823,487.0600135,197.2142857,13114.75,71.94141912,
274,TREML2,,IV,F,12,IV,F,12,67.91592576,75205.913,0.05536692,0.027841651,0.110733841,0.027841651,903.0663022,64.13823169,73.25043558,36.62521779,33001.74956,1911.249564,11.60718445,11.60718445,732.8571013,297.7857143,19802.75,7.687079941,7.687079941,485.3486343,197.2142857,13114.75,92.54469998,
273,TNR1A,,IV,G,1,IV,G,1,48.02440434,54378.261,0.056615237,0.028469376,0.113230475,0.028469376,883.1544712,62.72403914,74.90195901,37.45097951,33000.09804,1909.598041,11.86888306,11.86888306,732.5954027,297.7857143,19802.75,7.86039485,7.86039485,485.1753194,197.2142857,13114.75,94.63123692,
272,PI16,,IV,G,2,IV,G,2,61.24147441,90463.667,0.073858172,0.037140109,0.147716344,0.037140109,676.9731589,48.08048003,97.71436154,48.85718077,32977.28564,1886.785638,15.48371159,15.48371159,728.9805741,297.7857143,19802.75,10.25438419,10.25438419,482.7813301,197.2142857,13114.75,123.4524573,
271,FGFR2,,IV,G,3,IV,G,3,134.3648401,82592.466,0.030734404,0.015455015,0.061468808,0.015455015,1626.841364,115.5427105,40.66161671,20.33080835,33034.33838,1943.838383,6.443195614,6.443195614,738.0210901,297.7857143,19802.75,4.267129549,4.267129549,488.7685847,197.2142857,13114.75,51.37194187,
270,PLXND1,,IV,G,4,IV,G,4,25.91940403,187244.07,0.361204428,0.181634227,0,0.181634227,138.4257671,9.831375505,59.4,51.40699055,33015.6,1925.1,75.72330904,75.72330904,668.7409767,297.7857143,19802.75,50.14920995,50.14920995,442.8865043,197.2142857,13114.75,185.272519,should be 230 but only have 59.4
269,TNFRSF9,,IV,G,5,IV,G,5,67.8246961,51368.68,0.037868714,0.019042553,0.075737427,0.019042553,1320.351158,93.77494017,50.10030826,25.05015413,33024.89969,1934.399692,7.938840424,7.938840424,736.5254453,297.7857143,19802.75,5.257648935,5.257648935,487.7780654,197.2142857,13114.75,63.29679762,
268,EPHB1,,IV,G,6,IV,G,6,53.04847611,90266.951,0.085079683,0.042782926,0.170159367,0.042782926,587.6843687,41.73894664,112.5604211,56.28021054,32962.43958,1871.939579,17.83620205,17.83620205,726.6280837,297.7857143,19802.75,11.812366,11.812366,481.2233483,197.2142857,13114.75,142.2089891,
,ICOS,,VII,E,9,IV,G,7,17.8912374,47824.71,0.133654003,0.06720887,0.267308006,0.06720887,374.1002799,26.56962215,130.5413324,88.41212311,32944.45867,1853.958668,28.01937797,28.01937797,716.4449077,297.7857143,19802.75,18.55636905,18.55636905,474.4793452,197.2142857,13114.75,177.1170794,decrease conc due to band discrepancy
172,CD3G,,V,G,8,IV,G,8,82.51580414,47140.555,0.028564561,0.014363894,0.057129123,0.014363894,1750.420718,124.3196533,37.79091467,18.89545734,33037.20909,1946.709085,5.988307287,5.988307287,738.4759784,297.7857143,19802.75,3.965871053,3.965871053,489.0698432,197.2142857,13114.75,47.74509301,
265,FLT3LG,,IV,G,9,IV,G,9,97.20524956,52201.823,0.026851339,0.013502388,0.053702679,0.013502388,1862.104501,132.2517401,35.52432206,17.76216103,33039.47568,1948.975678,5.629145485,5.629145485,738.8351402,297.7857143,19802.75,3.728009279,3.728009279,489.307705,197.2142857,13114.75,44.88147682,
264,SIRPB1,,IV,G,10,IV,G,10,82.81070525,68486.209,0.04135106,0.020793676,0.08270212,0.020793676,1209.158843,85.87775875,54.70745251,27.35372626,33020.29255,1929.792547,8.668883498,8.668883498,735.7954022,297.7857143,19802.75,5.741133926,5.741133926,487.2945804,197.2142857,13114.75,69.11746994,
263,PVRL1,,IV,G,11,IV,G,11,50.503343,83502.4,0.082670171,0.041571286,0.165340342,0.041571286,604.8130713,42.95547381,109.3726362,54.68631809,32965.62736,1875.127364,17.33106912,17.33106912,727.1332166,297.7857143,19802.75,11.47783206,11.47783206,481.5578822,197.2142857,13114.75,138.1815373,
262,DSC2,,IV,G,12,IV,G,12,48.44169523,101491.2,0.104756037,0.052677321,0.209512073,0.052677321,477.2994627,33.89910957,138.5922365,69.29611823,32936.40776,1845.907764,21.96117524,21.96117524,722.5031105,297.7857143,19802.75,14.5442084,14.5442084,478.4915059,197.2142857,13114.75,175.0976201,
261,CNNM4,,IV,H,1,IV,H,1,75.81267859,51899.245,0.034228605,0.017212099,0.068457211,0.017212099,1460.766502,103.7476209,45.28444477,22.64222239,33029.71556,1939.215555,7.175723927,7.175723927,737.2885618,297.7857143,19802.75,4.752260437,4.752260437,488.2834538,197.2142857,13114.75,57.21242914,
260,ADAM9,,IV,H,2,IV,H,2,29.44262405,85990.54,0.1460307,0.073432581,0.2920614,0.073432581,342.3937569,24.31773842,126.4243479,96.59930805,32948.57565,1858.075652,30.61404284,30.61404284,713.8502429,297.7857143,19802.75,20.2747355,20.2747355,472.7609788,197.2142857,13114.75,177.3131263,
259,LAMP2,,IV,H,3,IV,H,3,29.95248298,105777.65,0.176575762,0.088792383,0.353151524,0.088792383,283.1645719,20.11112016,116.2638386,116.8048664,32958.73616,1868.236161,37.01754451,37.01754451,707.4467412,297.7857143,19802.75,24.51557697,24.51557697,468.5201373,197.2142857,13114.75,177.7969601,
258,M6PR,,IV,H,4,IV,H,4,69.64364755,55862.821,0.040106186,0.020167682,0.080212371,0.020167682,1246.690488,88.54335849,53.06048347,26.53024173,33021.93952,1931.439517,8.407906572,8.407906572,736.0563791,297.7857143,19802.75,5.568296964,5.568296964,487.4674173,197.2142857,13114.75,67.036687,
257,SDC2,,IV,H,5,IV,H,5,12.10860085,53168.34,0.219547827,0.110401193,0.439095653,0.110401193,227.7408106,16.17477348,101.9696109,99.87750834,32973.03039,1882.530389,46.02625729,46.02625729,698.4380284,297.7857143,19802.75,30.48176934,30.48176934,462.5539449,197.2142857,13114.75,178.4776376,
256,TLR9,,IV,H,6,IV,H,6,60.17963166,147663.4,0.12268553,0.061693295,0.24537106,0.061693295,407.5460247,28.94503016,134.1898853,81.15647803,32940.81011,1850.310115,25.7199347,25.7199347,718.744351,297.7857143,19802.75,17.03351876,17.03351876,476.0021955,197.2142857,13114.75,176.9433388,
255,CD1D,B2M,IV,H,7,IV,H,7,14.54233546,94149.166,0.323707173,0.162778464,0,0.162778464,154.4605871,10.97021215,71.4,64.23739406,33003.6,1913.1,67.86234171,67.86234171,676.601944,297.7857143,19802.75,44.94313396,44.94313396,448.0925803,197.2142857,13114.75,184.2054757,increase conc due to band discrepancyshould be 205 ($AK$7/(R379)) but 71.4 all have to spare
254,IL2RB,,IV,H,8,IV,H,8,44.47331039,59961.506,0.067412911,0.033899064,0.134825821,0.033899064,741.6976884,52.67739264,89.18728079,44.5936404,32985.81272,1895.312719,14.13251963,14.13251963,730.3317661,297.7857143,19802.75,9.359531472,9.359531472,483.6761828,197.2142857,13114.75,112.6793319,
159,PDGFRB,,V,H,9,IV,H,9,47.42648373,111097.8,0.11712633,0.058897812,0.234252661,0.058897812,426.8894949,30.31885617,136.0390975,77.47906752,32938.9609,1848.460903,24.55449775,24.55449775,719.909788,297.7857143,19802.75,16.26168585,16.26168585,476.7740284,197.2142857,13114.75,176.8552811,
252,BSG,,IV,H,10,IV,H,10,64.0237015,65774.187,0.051367061,0.025830293,0.102734121,0.025830293,973.3864366,69.13255942,67.95862107,33.97931054,33007.04138,1916.541379,10.76864927,10.76864927,733.6956364,297.7857143,19802.75,7.131743978,7.131743978,485.9039703,197.2142857,13114.75,85.85901432,
,blank,,,,,IV,H,11,,,,,,,,,0,,,1984.5,,,,,,,,,,,0,
,2742,pf41 bait,VII,H,9,IV,H,12,101.5234263,63033.485,0.031043813,0.015610603,0.062087626,0.015610603,1610.626896,114.3911148,41.07096446,20.53548223,33033.92904,1943.429036,6.508060414,6.508060414,737.9562253,297.7857143,19802.75,4.310087504,4.310087504,488.7256268,197.2142857,13114.75,51.88911238,
251,BTN2A1,,V,A,1,V,A,1,87.21340136,59754.459,0.034257613,0.017226685,0.068515226,0.017226685,1459.529595,103.6597724,45.32282197,22.66141098,33029.67718,1939.177178,7.181805136,7.181805136,737.2824806,297.7857143,19802.75,4.756287834,4.756287834,488.2794265,197.2142857,13114.75,57.26091494,
58,CX3CL1,,VII,A,2,V,A,2,76.60509,85541.996,0.055833102,0.028076074,0.111666204,0.028076074,895.5260993,63.60270591,73.86719388,36.93359694,33001.13281,1910.632806,11.7049153,11.7049153,732.7593704,297.7857143,19802.75,7.751804066,7.751804066,485.2839102,197.2142857,13114.75,93.32391325,
343,LY6G6F,,IV,A,3,V,A,3,0,50909.77,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
248,NRROS,,V,A,4,V,A,4,3.66489892,124225.4,1.694799812,0.852242191,0,0,29.50200941,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
247,CLEC4A,,V,A,5,V,A,5,109.4279872,53193.389,0.024305203,0.012222045,0.048610406,0.012222045,2057.172692,146.106015,32.15578365,16.07789182,33042.84422,1952.344216,5.095370547,5.095370547,739.3689152,297.7857143,19802.75,3.374506616,3.374506616,489.6612077,197.2142857,13114.75,40.62566081,
340,PLXNB2,,IV,A,6,V,A,6,9.457242405,189191.9,1.000248761,0.502982234,0,0,49.98756504,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
245,MOSPD2,,V,A,7,V,A,7,48.4146404,88383.129,0.091277275,0.04589943,0.18255455,0.04589943,547.7814708,38.90493401,120.7598349,60.37991747,32954.24017,1863.740165,19.13547227,19.13547227,725.3288134,297.7857143,19802.75,12.67283256,12.67283256,480.3628817,197.2142857,13114.75,152.5681398,
59,GP1BB,GP1BB,VII,A,1,V,A,8,84.85700803,88799.038,0.052322749,0.026310868,0.104645497,0.026310868,955.6072897,67.86983592,69.22299642,34.61149821,33005.777,1915.277004,10.96900082,10.96900082,733.4952849,297.7857143,19802.75,7.264430621,7.264430621,485.7712837,197.2142857,13114.75,87.45642786,
243,FNDC3B,,V,A,9,V,A,9,27.48480842,156883.8,0.285400934,0.143515898,0,0.143515898,175.1921385,12.44262347,70,77.34460697,33005,1914.5,59.83177802,59.83177802,684.6325077,297.7857143,19802.75,39.62473953,39.62473953,453.4109748,197.2142857,13114.75,169.4565176,
56,SEMA7A,,VII,A,4,V,A,10,176.2580659,95364.51,0.027052524,0.013603555,0.054105047,0.013603555,1848.256399,131.2682102,35.79048882,17.89524441,33039.20951,1948.709511,5.67132198,5.67132198,738.7929637,297.7857143,19802.75,3.75594147,3.75594147,489.2797728,197.2142857,13114.75,45.21775227,
57,CD80,,VII,A,3,V,A,11,89.31022681,68250.319,0.038209689,0.019214015,0.076419377,0.019214015,1308.568636,92.93811332,50.55141794,25.27570897,33024.44858,1933.948582,8.010322774,8.010322774,736.4539629,297.7857143,19802.75,5.304989489,5.304989489,487.7307248,197.2142857,13114.75,63.8667302,
240,CNTP2,,V,A,12,V,A,12,95.02445829,149459.53,0.078642664,0.039546025,0.157285327,0.039546025,635.7872147,45.15534196,104.0442438,52.02212192,32970.95576,1880.455756,16.48673786,16.48673786,727.9775479,297.7857143,19802.75,10.91865753,10.91865753,482.1170568,197.2142857,13114.75,131.4496392,
239,TNFSF9,,V,B,1,V,B,1,52.63759247,52251.355,0.049633116,0.024958367,0.099266233,0.024958367,1007.391913,71.54772109,65.66461289,32.83230645,33009.33539,1918.835387,10.40514323,10.40514323,734.0591425,297.7857143,19802.75,6.891005147,6.891005147,486.1447091,197.2142857,13114.75,82.96076127,
55,IL3RA,,VII,A,5,V,B,2,67.57712205,75575.18,0.055917726,0.028118628,0.111835452,0.028118628,894.1708383,63.50645158,73.9791516,36.9895758,33001.02085,1910.520848,11.722656,11.722656,732.7416297,297.7857143,19802.75,7.763553183,7.763553183,485.2721611,197.2142857,13114.75,93.46536078,
53,MARCO,,VII,A,7,V,B,3,51.64067573,81458.1,0.078870095,0.039660391,0.15774019,0.039660391,633.9538454,45.02513106,104.3451357,52.17256783,32970.65486,1880.154864,16.53441685,16.53441685,727.9298689,297.7857143,19802.75,10.95023385,10.95023385,482.0854804,197.2142857,13114.75,131.8297864,
50,CD300E,,VII,B,2,V,B,4,85.87499739,48438.436,0.028202875,0.014182017,0.05640575,0.014182017,1772.868913,125.9139853,37.31240336,18.65620168,33037.6876,1947.187597,5.912482905,5.912482905,738.5518028,297.7857143,19802.75,3.915654905,3.915654905,489.1200594,197.2142857,13114.75,47.14054117,
291,LY75,,IV,E,7,V,B,5,22.94469381,251121.9,0.54723306,0.275180053,0,0,91.36874884,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
234,PODXL,,V,B,6,V,B,6,18.86376574,109539.108,0.290342632,0.146000866,0,0.146000866,172.2103282,12.23084718,68,75.65371039,33007,1916.5,60.86776124,60.86776124,683.5965245,297.7857143,19802.75,40.31083924,40.31083924,452.724875,197.2142857,13114.75,169.1786005,
60,CD101,,VI,H,12,V,B,7,49.02043847,137455.4,0.140202132,0.070501644,0.280404265,0.070501644,356.627957,25.32869012,128.3631627,92.74371051,32946.63684,1856.136837,29.39213524,29.39213524,715.0721505,297.7857143,19802.75,19.46550382,19.46550382,473.5702105,197.2142857,13114.75,177.2208018,
232,KLRC1,KLRD1,V,B,8,V,B,8,116.8375872,107744.864,0.046108819,0.023186149,0.092217639,0.023186149,1084.391245,77.01642364,61.00196798,30.50098399,33013.99803,1923.498032,9.666305581,9.666305581,734.7979801,297.7857143,19802.75,6.401695781,6.401695781,486.6340185,197.2142857,13114.75,77.06996934,
610,KTN1,,I,B,9,V,B,9,0,204128.8,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
230,FAS,,V,B,10,V,B,10,45.75413986,53125.839,0.058055773,0.02919376,0.116111546,0.02919376,861.2407959,61.16767016,76.80778746,38.40389373,32998.19221,1907.692213,12.17087857,12.17087857,732.2934071,297.7857143,19802.75,8.060397151,8.060397151,484.9753171,197.2142857,13114.75,97.03906318,
229,PTPRK,,V,B,11,V,B,11,56.4203952,106584.12,0.094455311,0.047497528,0.188910623,0.047497528,529.3508564,37.5959415,124.964377,62.48218852,32950.03562,1859.535623,19.80171944,19.80171944,724.6625663,297.7857143,19802.75,13.11406749,13.11406749,479.9216468,197.2142857,13114.75,157.880164,
228,SEMA4C,,V,B,12,V,B,12,49.15981474,100783.16,0.102505634,0.05154569,0.205011269,0.05154569,487.7780648,34.64332846,135.6149544,67.80747719,32939.38505,1848.885046,21.48939836,21.48939836,722.9748874,297.7857143,19802.75,14.23176514,14.23176514,478.8039491,197.2142857,13114.75,171.3361179,
227,SDC1,,V,C,1,V,C,1,57.21270255,67452.227,0.058948646,0.029642748,0.117897292,0.029642748,848.1959024,60.24118625,77.98905868,38.99452934,32997.01094,1906.510941,12.35806152,12.35806152,732.1062242,297.7857143,19802.75,8.184362643,8.184362643,484.8513516,197.2142857,13114.75,98.53148284,
226,LILRA5,,V,C,2,V,C,2,113.3998386,60071.439,0.026486563,0.013318957,0.052973126,0.013318957,1887.749661,134.0731293,35.04172263,17.52086132,33039.95828,1949.458277,5.552673303,5.552673303,738.9116124,297.7857143,19802.75,3.677364114,3.677364114,489.3583502,197.2142857,13114.75,44.27176005,
225,FCRL3,,V,C,3,V,C,3,0,91163.53,#DIV/0!,#DIV/0!,0,0,0,0,17,0,33058,1967.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,60,67.73015873,425.3055556,197.2142857,13114.75,179.2698413,
224,CD200R1,,V,C,4,V,C,4,55.84097116,65314.641,0.058482723,0.029408455,0.116965446,0.029408455,854.9533505,60.72111864,77.37264257,38.68632128,32997.62736,1907.127357,12.26038489,12.26038489,732.2039008,297.7857143,19802.75,8.119674428,8.119674428,484.9160399,197.2142857,13114.75,97.75270189,
317,ITGAD,ITGB2,IV,C,5,V,C,5,0,263077.22,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
601,HLA-F,B2M,I,C,6,V,C,6,0,91929.93,#DIV/0!,#DIV/0!,0,0,0,0,68,0,33007,1916.5,102.2698413,102.2698413,642.1944444,297.7857143,19802.75,100,67.73015873,425.3055556,197.2142857,13114.75,270.2698413,
